id,name,state,user_difined,user_id,create_date,modify_date,status,user_defined
149020,Ar Rayn,2849,,,,,1,0
149021,As Salamiyah,2849,,,,,1,0
149022,Dawadmi,2849,,,,,1,0
149023,Diriyah,2849,,,,,1,0
149024,Harmah,2849,,,,,1,0
149025,Jalajil,2849,,,,,1,0
149026,Layla,2849,,,,,1,0
149027,Manfuha,2849,,,,,1,0
149028,Najan,2849,,,,,1,0
149030,Chimala,4955,,,,,1,0
149031,Hedaru,4955,,,,,1,0
149032,Ibaba,4955,,,,,1,0
149033,Ikama,4955,,,,,1,0
149034,Ikinga,4955,,,,,1,0
149035,Ikolo,4955,,,,,1,0
149036,Ikuti,4955,,,,,1,0
149037,Ilembo,4955,,,,,1,0
149038,Ipinda,4955,,,,,1,0
149039,Kabula,4955,,,,,1,0
149040,Kahe Tanzania,4955,,,,,1,0
149041,Kandete,4955,,,,,1,0
149042,Katumba,4955,,,,,1,0
149043,Kihurio,4955,,,,,1,0
149044,Kisiwani,4955,,,,,1,0
149045,Kiwira,4955,,,,,1,0
149046,Kwakoa,4955,,,,,1,0
149047,Lembeni,4955,,,,,1,0
149048,Lupata,4955,,,,,1,0
149049,Lusungo,4955,,,,,1,0
149050,Machame,4955,,,,,1,0
149051,Makanya,4955,,,,,1,0
149052,Marangu,4955,,,,,1,0
149053,Masukulu,4955,,,,,1,0
149054,Mbeya,4955,,,,,1,0
149055,Mlowo,4955,,,,,1,0
149056,Moshi,4955,,,,,1,0
149057,Mpuguso,4955,,,,,1,0
149058,Mwansanga,4955,,,,,1,0
149059,Mwaya,4955,,,,,1,0
149060,Mwembe,4955,,,,,1,0
149061,Same,4955,,,,,1,0
149062,Tukuyu,4955,,,,,1,0
149063,Tunduma,4955,,,,,1,0
149064,Ugweno,4955,,,,,1,0
149065,Ulanga,4955,,,,,1,0
149066,Gboko,291,,,,,1,0
149067,Mantua Township,1417,,,,,1,0
149068,Tano South,53,,,,,1,0
149069,Tano North,53,,,,,1,0
149070,Asunafo North,53,,,,,1,0
149071,Asunafo South,53,,,,,1,0
149072,Asutifi North,53,,,,,1,0
149073,Asutifi South,53,,,,,1,0
149074,Techiman,4958,,,,,1,0
149075,Techiman North,4958,,,,,1,0
149076,Atebubu-Amantin,4958,,,,,1,0
149077,Kintampo North,4958,,,,,1,0
149078,Kintampo South,4958,,,,,1,0
149079,Nkoranza North,4958,,,,,1,0
149080,Nkoranza South,4958,,,,,1,0
149081,Pru West,4958,,,,,1,0
149082,Pru East,4958,,,,,1,0
149083,Sene East,4958,,,,,1,0
149084,Sene West,4958,,,,,1,0
149086,Banda,4959,,,,,1,0
149087,Berekum East,4959,,,,,1,0
149088,Berekum West,4959,,,,,1,0
149089,Dormaa Central,4959,,,,,1,0
149090,Dormaa East,4959,,,,,1,0
149091,Dormaa West,4959,,,,,1,0
149092,Jaman North,4959,,,,,1,0
149093,Jaman South,4959,,,,,1,0
149094,Sunyani,4959,,,,,1,0
149095,Sunyani West,4959,,,,,1,0
149096,Tain,4959,,,,,1,0
149097,Wenchi,4959,,,,,1,0
149098,Bunkpurugu-Nyakpanduri,4960,,,,,1,0
149099,Chereponi,4960,,,,,1,0
149100,East Mamprusi,4960,,,,,1,0
149101,Mamprugu-Moagduri,4960,,,,,1,0
149102,West Mamprusi,4960,,,,,1,0
149103,Yunyoo-Nasuan,4960,,,,,1,0
149104,Biakoye,4961,,,,,1,0
149105,Jasikan,4961,,,,,1,0
149106,Kadjebi,4961,,,,,1,0
149107,Krachi East,4961,,,,,1,0
149108,Krachi Nchumuru,4961,,,,,1,0
149109,Krachi West,4961,,,,,1,0
149110,Nkwanta North,4961,,,,,1,0
149111,Nkwanta South,4961,,,,,1,0
149112,Bole,4962,,,,,1,0
149113,Central Gonja,4962,,,,,1,0
149114,North Gonja,4962,,,,,1,0
149115,East Gonja,4962,,,,,1,0
149116,North East Gonja,4962,,,,,1,0
149117,Sawla-Tuna-Kalba,4962,,,,,1,0
149118,West Gonja,4962,,,,,1,0
149119,Aowin,4963,,,,,1,0
149120,Bia East,4963,,,,,1,0
149121,Bia West,4963,,,,,1,0
149122,Bibiani-Anhwiaso-Bekwai,4963,,,,,1,0
149123,Bodi,4963,,,,,1,0
149124,Juaboso,4963,,,,,1,0
149125,Sefwi-Akontombra,4963,,,,,1,0
149126,Sefwi-Wiawso,4963,,,,,1,0
149127,Suaman,4963,,,,,1,0
149129,Basel,4957,,,,,1,0
149130,Bettingen,4957,,,,,1,0
149131,Riehen,4957,,,,,1,0
149132,Ciudad Antigua,4964,,,,,1,0
149133,Dipilto,4964,,,,,1,0
149134,El Jícaro,4964,,,,,1,0
149135,Jalapa,4964,,,,,1,0
149136,Macuelizo,4964,,,,,1,0
149137,Mozonte,4964,,,,,1,0
149138,Murra,4964,,,,,1,0
149139,Ocotal,4964,,,,,1,0
149140,Quilalí,4964,,,,,1,0
149141,San Fernando,4964,,,,,1,0
149142,Santa María,4964,,,,,1,0
149143,Wiwilí,4964,,,,,1,0
149144,Rosebery,3909,,,,,1,0
149145,Yallah,3909,,,,,1,0
149146,Badaogu,2276,,,,,1,0
149147,Baijian,2276,,,,,1,0
149148,Bamencheng,2276,,,,,1,0
149149,Bangjun,2276,,,,,1,0
149150,Beicang,2276,,,,,1,0
149151,Beihuaidian,2276,,,,,1,0
149152,Beilizigu,2276,,,,,1,0
149153,Biaokou,2276,,,,,1,0
149154,Binhai New Area,2276,,,,,1,0
149155,Caijiapu,2276,,,,,1,0
149156,Caodian,2276,,,,,1,0
149157,Chabaihu,2276,,,,,1,0
149158,Changtun,2276,,,,,1,0
149159,Chengtougu,2276,,,,,1,0
149160,Chitu,2276,,,,,1,0
149161,Cuijiamatou,2276,,,,,1,0
149162,Dadunqiu,2276,,,,,1,0
149163,Dakoutun,2276,,,,,1,0
149164,Dashentang,2276,,,,,1,0
149165,Dawangtai,2276,,,,,1,0
149166,Daxinzhuang,2276,,,,,1,0
149167,Dazhongzhuang,2276,,,,,1,0
149168,Dongditou,2276,,,,,1,0
149169,Dongshigu,2276,,,,,1,0
149170,Erwangzhuang,2276,,,,,1,0
149171,Fanzhuang,2276,,,,,1,0
149172,Fengtai (Ninghe),2276,,,,,1,0
149173,Fuzhuang,2276,,,,,1,0
149174,Gaojingzhuang,2276,,,,,1,0
149175,Hanjiashu,2276,,,,,1,0
149176,Hebeitun,2276,,,,,1,0
149177,Hexiwu,2276,,,,,1,0
149178,Huangcaotuo,2276,,,,,1,0
149179,Huantuo,2276,,,,,1,0
149180,Huogezhuang,2276,,,,,1,0
149181,Jiangwakou,2276,,,,,1,0
149182,Zhangjiawo,2276,,,,,1,0
149183,Lianzhuang,2276,,,,,1,0
149184,Lintingkou,2276,,,,,1,0
149185,Liujiading,2276,,,,,1,0
149186,Liukuaizhuang,2276,,,,,1,0
149187,Liuzikou,2276,,,,,1,0
149188,Luotuofangzi,2276,,,,,1,0
149189,Meichang,2276,,,,,1,0
149190,Mengquan,2276,,,,,1,0
149191,Panzhuang,2276,,,,,1,0
149192,Qingguang,2276,,,,,1,0
149193,Sangzi,2276,,,,,1,0
149194,Shangcang,2276,,,,,1,0
149195,Shimianzhuang,2276,,,,,1,0
149196,Shuangjiang,2276,,,,,1,0
149197,Sigaozhuang,2276,,,,,1,0
149198,Tianjin,2276,,,,,1,0
149199,Touying,2276,,,,,1,0
149200,Wangqinzhuang,2276,,,,,1,0
149201,Weiwangzhuang,2276,,,,,1,0
149202,Xiawuqi,2276,,,,,1,0
149203,Xiditou,2276,,,,,1,0
149204,Xinkaikou,2276,,,,,1,0
149205,Xitazhuang,2276,,,,,1,0
149206,Yangjinzhuang,2276,,,,,1,0
149207,Yangliuqing,2276,,,,,1,0
149208,Yinliu,2276,,,,,1,0
149209,Yixingfu,2276,,,,,1,0
149210,Youguzhuang,2276,,,,,1,0
149211,Yuelongzhuang,2276,,,,,1,0
149212,Yuguzhuang,2276,,,,,1,0
149213,Zaojiacheng,2276,,,,,1,0
149214,Zhaoguli,2276,,,,,1,0
149215,Banksmeadow,3909,,,,,1,0
149216,Whale Beach,3909,,,,,1,0
149220,10th of Ramadan,5067,,,,,1,0
149221,Markaz Ab? ?amm?d,5067,,,,,1,0
149223,Awlad Saqr,5067,,,,,1,0
149224,Bilbeis,5067,,,,,1,0
149225,Diyarb Negm,5067,,,,,1,0
149226,El Husseiniya,5067,,,,,1,0
149228,Al Qurein,5067,,,,,1,0
149229,Faqous,5067,,,,,1,0
149230,Hihya,5067,,,,,1,0
149231,Kafr Saqr,5067,,,,,1,0
149232,Mashtoul El Souk,5067,,,,,1,0
149233,Minya El Qamh,5067,,,,,1,0
149234,New Salhia,5067,,,,,1,0
149235,Zagazig,5067,,,,,1,0
149237,Bogotá D.C.,4921,,,,,1,0
149238,Bosconia,2899,,,,,1,0
149239,Buenavista,2902,,,,,1,0
149240,El Dorado,2878,,,,,1,0
149241,Guachené,2884,,,,,1,0
149242,La Argentina,4871,,,,,1,0
149243,La Salina,2892,,,,,1,0
149244,Paz de Ariporo,2892,,,,,1,0
149245,Piamonte,2884,,,,,1,0
149246,Providencia,2897,,,,,1,0
149247,Pueblo Bello,2899,,,,,1,0
149248,Puerto Caicedo,2896,,,,,1,0
149249,Santa Helena Del Opón,2901,,,,,1,0
149250,Santa Rosa,2884,,,,,1,0
149251,San José de Uré,2898,,,,,1,0
149252,San Juanito,2878,,,,,1,0
149253,San Luis,2890,,,,,1,0
149254,San Vicente del Caguán,2891,,,,,1,0
149255,Solita,2891,,,,,1,0
149256,Teorama,2877,,,,,1,0
149257,Timbío,2884,,,,,1,0
149258,Tuchín,2898,,,,,1,0
149259,Uribe,2878,,,,,1,0
149260,Villa Caro,2877,,,,,1,0
149261,Caracas,4855,,,,,1,0
149262,Loja,5068,,,,,1,0
149263,NanJing,2250,,,,,1,0
149264,WuXi,2250,,,,,1,0
149265,XuZhou,2250,,,,,1,0
149266,ChangZhou,2250,,,,,1,0
149267,SuZhou,2250,,,,,1,0
149268,NanTong,2250,,,,,1,0
149269,LianYunGang,2250,,,,,1,0
149270,HuaiAn,2250,,,,,1,0
149271,YanCheng,2250,,,,,1,0
149272,YangZhou,2250,,,,,1,0
149273,ZhenJiang,2250,,,,,1,0
149274,TaiZhou,2250,,,,,1,0
149275,SuQian,2250,,,,,1,0
149276,Bella Vista,3218,,,,,1,0
149277,Belvedere,3218,,,,,1,0
149278,Buceo,3218,,,,,1,0
149280,Carrasco,3218,,,,,1,0
149281,Casabó,3218,,,,,1,0
149282,Centro,3218,,,,,1,0
149286,Conciliación,3218,,,,,1,0
149287,Cordón,3218,,,,,1,0
149288,Flor de Maroñas,3218,,,,,1,0
149289,Ituzaingó,3218,,,,,1,0
149290,La Unión,3218,,,,,1,0
149291,Malvín,3218,,,,,1,0
149292,Manga,3218,,,,,1,0
149293,Maroñas,3218,,,,,1,0
149294,Nuevo París,3218,,,,,1,0
149295,Paso Molino,3218,,,,,1,0
149296,Peñarol,3218,,,,,1,0
149297,Piedras Blancas,3218,,,,,1,0
149298,Pocitos,3218,,,,,1,0
149299,Punta Carretas,3218,,,,,1,0
149300,Punta Gorda,3218,,,,,1,0
149301,Reducto,3218,,,,,1,0
149302,Sayago,3218,,,,,1,0
149303,Tres Cruces,3218,,,,,1,0
149304,Villa Española,3218,,,,,1,0
149305,Villa García,3218,,,,,1,0
149306,Villa Muñoz,3218,,,,,1,0
149307,Cerro,3218,,,,,1,0
149308,Huntingwood,3909,,,,,1,0
149309,Eagle Farm,3905,,,,,1,0
149310,Dartmouth,1433,,,,,1,0
149311,Abramok,5071,,,,,1,0
149312,Adamivka,5071,,,,,1,0
149313,Adamove,5071,,,,,1,0
149314,Agativka,5071,,,,,1,0
149315,Andriyivka,5071,,,,,1,0
149316,Andrushivka,5071,,,,,1,0
149317,Autozavodskoy Raion,5071,,,,,1,0
149318,Avratin,5071,,,,,1,0
149319,Bairak,5071,,,,,1,0
149320,Baliasne,5071,,,,,1,0
149323,Barashi,5071,,,,,1,0
149324,Bazar,5071,,,,,1,0
149325,Bekhi,5071,,,,,1,0
149326,Berdychiv,5071,,,,,1,0
149327,Berestivka,5071,,,,,1,0
149328,Berestovets,5071,,,,,1,0
149329,Berezianka,5071,,,,,1,0
149330,Berezovii Grud,5071,,,,,1,0
149331,Bereztsi,5071,,,,,1,0
149332,Bicheva,5071,,,,,1,0
149333,Bigun,5071,,,,,1,0
149334,Bikiv,5071,,,,,1,0
149335,Bila Krynytsia,5071,,,,,1,0
149336,Bilii Bereg,5071,,,,,1,0
149337,Bilka,5071,,,,,1,0
149338,Bilylivka,5071,,,,,1,0
149339,Bistrik,5071,,,,,1,0
149340,Bistriyivka,5071,,,,,1,0
149341,Borisivka,5071,,,,,1,0
149342,Broniki,5071,,,,,1,0
149343,Bronitska Guta,5071,,,,,1,0
149344,Bronitsia,5071,,,,,1,0
149345,Brovki Pershi,5071,,,,,1,0
149346,Brusyliv,5071,,,,,1,0
149347,Buchmany,5071,,,,,1,0
149348,Buki,5071,,,,,1,0
149349,Buldichiv,5071,,,,,1,0
149350,Buriaki,5071,,,,,1,0
149351,Burkivtsi,5071,,,,,1,0
149352,Bykivka,5071,,,,,1,0
149353,Chernechii Iar,5071,,,,,1,0
149354,Cherniakhiv,5071,,,,,1,0
149355,Chervone,5071,,,,,1,0
149356,Chopovychi,5071,,,,,1,0
149357,Chornukhy,5071,,,,,1,0
149358,Chudniv,5071,,,,,1,0
149359,Chutove,5071,,,,,1,0
149360,Dashynka,5071,,,,,1,0
149361,Davidivka,5071,,,,,1,0
149362,Davydky,5071,,,,,1,0
149363,Denyshi,5071,,,,,1,0
149364,Derhanivka,5071,,,,,1,0
149365,Dibrova,5071,,,,,1,0
149366,Didkovichi,5071,,,,,1,0
149367,Didovichi,5071,,,,,1,0
149368,Divochki,5071,,,,,1,0
149369,Dovbysh,5071,,,,,1,0
149370,Druzhba,5071,,,,,1,0
149371,Dubivka,5071,,,,,1,0
149372,Dubnyki,5071,,,,,1,0
149373,Dubrivka,5071,,,,,1,0
149374,Dvorishche,5071,,,,,1,0
149375,Dykanka,5071,,,,,1,0
149376,Elivka,5071,,,,,1,0
149377,Fedorivka,5071,,,,,1,0
149378,Filenkove,5071,,,,,1,0
149379,Glinivtsi,5071,,,,,1,0
149380,Godikha,5071,,,,,1,0
149381,Golovenka,5071,,,,,1,0
149382,Golovki,5071,,,,,1,0
149383,Golubyatin,5071,,,,,1,0
149384,Gorbuliv,5071,,,,,1,0
149385,Gordiyivka,5071,,,,,1,0
149386,Gorianshchina,5071,,,,,1,0
149387,Gorodkivka,5071,,,,,1,0
149388,Gorodok,5071,,,,,1,0
149389,Gorodske,5071,,,,,1,0
149390,Goropayi,5071,,,,,1,0
149391,Goshiv,5071,,,,,1,0
149392,Gromada,5071,,,,,1,0
149393,Grozyne,5071,,,,,1,0
149394,Grushki,5071,,,,,1,0
149395,Gubske,5071,,,,,1,0
149396,Gulsk,5071,,,,,1,0
149397,Gumenniki,5071,,,,,1,0
149398,Guta-Potiyivka,5071,,,,,1,0
149399,Guto-Mariatin,5071,,,,,1,0
149400,Hadiach,5071,,,,,1,0
149401,Hlobyne,5071,,,,,1,0
149402,Holovyne,5071,,,,,1,0
149403,Holubivka,5071,,,,,1,0
149404,Horishni Plavni,5071,,,,,1,0
149405,Horodets,5071,,,,,1,0
149406,Horodnytsia,5071,,,,,1,0
149407,Hradyzk,5071,,,,,1,0
149408,Hranitne,5071,,,,,1,0
149409,Hrebinka,5071,,,,,1,0
149410,Hryshkivtsi,5071,,,,,1,0
149411,Iemilivka,5071,,,,,1,0
149412,Ievgenivka,5071,,,,,1,0
149413,Irshansk,5071,,,,,1,0
149414,Ivanivka,5071,,,,,1,0
149415,Ivankiv,5071,,,,,1,0
149416,Ivanopil,5071,,,,,1,0
149417,Kamiani Potoky,5071,,,,,1,0
149418,Kardashivka,5071,,,,,1,0
149419,Karlivka,5071,,,,,1,0
149420,Khodaky,5071,,,,,1,0
149421,Khorol,5071,,,,,1,0
149422,Khoroshiv,5071,,,,,1,0
149423,Kobeliaky,5071,,,,,1,0
149424,Kononenki,5071,,,,,1,0
149425,Korchak,5071,,,,,1,0
149426,Kornyn,5071,,,,,1,0
149427,Korosten,5071,,,,,1,0
149428,Korostyshiv,5071,,,,,1,0
149429,Kotelva,5071,,,,,1,0
149430,Kozelshchyna,5071,,,,,1,0
149431,Kratova Govtva,5071,,,,,1,0
149432,Kremenchuk,5071,,,,,1,0
149433,Krukovskiy Raion,5071,,,,,1,0
149434,Kucherivka,5071,,,,,1,0
149435,Kupech,5071,,,,,1,0
149436,Kvitneve,5071,,,,,1,0
149437,Landari,5071,,,,,1,0
149438,Lani,5071,,,,,1,0
149439,Lasky,5071,,,,,1,0
149440,Lazarivka,5071,,,,,1,0
149441,Lisogirka,5071,,,,,1,0
149442,Liubar,5071,,,,,1,0
149443,Lokhvytsia,5071,,,,,1,0
149444,Lubny,5071,,,,,1,0
149445,Luhyny,5071,,,,,1,0
149446,Lutovynivka,5071,,,,,1,0
149447,Mala Rudka,5071,,,,,1,0
149448,Malyn,5071,,,,,1,0
149449,Marchenki,5071,,,,,1,0
149450,Markivka,5071,,,,,1,0
149451,Maschiwka,5071,,,,,1,0
149452,Morozivka,5071,,,,,1,0
149453,Myrhorod,5071,,,,,1,0
149454,Myropil,5071,,,,,1,0
149455,Narodychi,5071,,,,,1,0
149456,Nedoharky,5071,,,,,1,0
149457,Nemyryntsi,5071,,,,,1,0
149458,Nova Borova,5071,,,,,1,0
149459,Nova Chortoriia,5071,,,,,1,0
149460,Novi Bilokorovychi,5071,,,,,1,0
149461,Novi Sanzhary,5071,,,,,1,0
149462,Novi Vorobyi,5071,,,,,1,0
149463,Novohrad-Volynskyi,5071,,,,,1,0
149464,Novoozerianka,5071,,,,,1,0
149465,Nyvky,5071,,,,,1,0
149466,Odariukivka,5071,,,,,1,0
149467,Olefirshchina,5071,,,,,1,0
149468,Olevsk,5071,,,,,1,0
149469,Onatski,5071,,,,,1,0
149470,Opishnia,5071,,,,,1,0
149471,Orzhytsia,5071,,,,,1,0
149472,Ovruch,5071,,,,,1,0
149473,Ozerne,5071,,,,,1,0
149474,Pavoloch,5071,,,,,1,0
149475,Pershotravensk,5071,,,,,1,0
149476,Pershotravneve,5071,,,,,1,0
149477,Petrenki,5071,,,,,1,0
149478,Pisarivshchina,5071,,,,,1,0
149479,Pishchiv,5071,,,,,1,0
149480,Polianka,5071,,,,,1,0
149481,Poltava,5071,,,,,1,0
149482,Popilnia,5071,,,,,1,0
149483,Popivka,5071,,,,,1,0
149484,Potiivka,5071,,,,,1,0
149485,Proni,5071,,,,,1,0
149486,Pyriatyn,5071,,,,,1,0
149487,Radomyshl,5071,,,,,1,0
149488,Reshetylivka,5071,,,,,1,0
149489,Rohachi,5071,,,,,1,0
149490,Romaniv,5071,,,,,1,0
149491,Romodan,5071,,,,,1,0
149492,Ruzhyn (settlement),5071,,,,,1,0
149493,Schyschaky,5071,,,,,1,0
149494,Semenivka,5071,,,,,1,0
149495,Sencha,5071,,,,,1,0
149496,Shumsk,5071,,,,,1,0
149497,Slovechne,5071,,,,,1,0
149498,Smolovivshchina,5071,,,,,1,0
149499,Sokhatska Balka,5071,,,,,1,0
149500,Stepanivka,5071,,,,,1,0
149501,Sudivka,5071,,,,,1,0
149502,Tabory,5071,,,,,1,0
149503,Taraschanka,5071,,,,,1,0
149504,Topory,5071,,,,,1,0
149505,Travneve,5071,,,,,1,0
149506,Troiany,5071,,,,,1,0
149507,Vasilivka,5071,,,,,1,0
149508,Velika Rudka,5071,,,,,1,0
149509,Veliki Budishcha,5071,,,,,1,0
149510,Velyka Bahachka,5071,,,,,1,0
149511,Velyki Korovyntsi,5071,,,,,1,0
149512,Velyki Sorochyntsi,5071,,,,,1,0
149513,Veresna,5071,,,,,1,0
149514,Veselivka,5071,,,,,1,0
149515,Virlya,5071,,,,,1,0
149516,Vodiana Balka,5071,,,,,1,0
149517,Yablunets,5071,,,,,1,0
149518,Yarun,5071,,,,,1,0
149519,Yemilchyne,5071,,,,,1,0
149520,Zabaro-Davidivka,5071,,,,,1,0
149521,Zadovga,5071,,,,,1,0
149522,Zakrinichchia,5071,,,,,1,0
149523,Zalissia,5071,,,,,1,0
149524,Zaliznia,5071,,,,,1,0
149525,Zaluzhne,5071,,,,,1,0
149526,Zapadnia,5071,,,,,1,0
149527,Zarichchia,5071,,,,,1,0
149528,Zarudintsi,5071,,,,,1,0
149529,Zavodske,5071,,,,,1,0
149530,Zbranki,5071,,,,,1,0
149531,Zdorovets,5071,,,,,1,0
149532,Zherdeli,5071,,,,,1,0
149533,Zhitintsi,5071,,,,,1,0
149534,Zhovte,5071,,,,,1,0
149535,Zhovtii Brid,5071,,,,,1,0
149536,Zhupanivka,5071,,,,,1,0
149537,Zhurbintsi,5071,,,,,1,0
149538,Zhytomyr,5071,,,,,1,0
149539,Zinkiv,5071,,,,,1,0
149540,Zlobichi,5071,,,,,1,0
149541,Zoriane,5071,,,,,1,0
149542,Zorokiv,5071,,,,,1,0
149543,Zosimivka,5071,,,,,1,0
149544,Zubivshchina,5071,,,,,1,0
149545,Zvizdal,5071,,,,,1,0
149546,Hazlet Township,1417,,,,,1,0
149547,Morningside,1422,,,,,1,0
149548,Ranipet,4035,,,,,1,0
149549,Malaga,3906,,,,,1,0
149550,Badgingarra,3906,,,,,1,0
149551,Muchea,3906,,,,,1,0
149552,Cervantes,3906,,,,,1,0
149553,Woodridge,3906,,,,,1,0
149554,Leeman,3906,,,,,1,0
149555,Lancelin,3906,,,,,1,0
149556,Green Head,3906,,,,,1,0
149557,Cataby,3906,,,,,1,0
149558,Regans Ford,3906,,,,,1,0
149559,Hill River,3906,,,,,1,0
149561,Charlotte Amalie,5072,,,,,1,0
149562,East End,5072,,,,,1,0
149563,Northside,5072,,,,,1,0
149564,Southside,5072,,,,,1,0
149565,Tutu,5072,,,,,1,0
149566,Water Island,5072,,,,,1,0
149567,West End,5072,,,,,1,0
149568,Central,5073,,,,,1,0
149569,Coral Bay,5073,,,,,1,0
149570,Cruz Bay,5073,,,,,1,0
149571,East End,5073,,,,,1,0
149572,Good Hope,5074,,,,,1,0
149573,Christiansted,5074,,,,,1,0
149574,East End,5074,,,,,1,0
149575,Frederiksted,5074,,,,,1,0
149576,Northcentral,5074,,,,,1,0
149577,Northwest,5074,,,,,1,0
149578,Sion Farm,5074,,,,,1,0
149579,Southcentral,5074,,,,,1,0
149580,Southwest,5074,,,,,1,0
149581,Thornhill,866,,,,,1,0
149582,Badr,3223,,,,,1,0
149583,Bulaq,3223,,,,,1,0
149584,El Mataria,3223,,,,,1,0
149585,Fustat,3223,,,,,1,0
149586,Hadayek El Kobba,3223,,,,,1,0
149587,Heliopolis,3223,,,,,1,0
149588,Helwan,3223,,,,,1,0
149589,Maadi,3223,,,,,1,0
149590,Musturud,3223,,,,,1,0
149591,New Administrative Capital of Egypt,3223,,,,,1,0
149592,Shubra,3223,,,,,1,0
149593,Tura,3223,,,,,1,0
149594,Abu Qir,3235,,,,,1,0
149595,Agami,3235,,,,,1,0
149596,Ar-Raml,3235,,,,,1,0
149597,Borg El Arab,3235,,,,,1,0
149598,Montaza,3235,,,,,1,0
149599,New Borg El Arab,3235,,,,,1,0
149600,Sidi Bishr,3235,,,,,1,0
149601,Aka,5085,,,,,1,0
149602,Almásfüzit?,5085,,,,,1,0
149603,Bajót,5085,,,,,1,0
149604,Bakonybánk,5085,,,,,1,0
149605,Bakonyszombathely,5085,,,,,1,0
149606,Bakonysárkány,5085,,,,,1,0
149607,Bana,5085,,,,,1,0
149608,Bábolna,5085,,,,,1,0
149609,Bánhida,5085,,,,,1,0
149610,Bársonyos,5085,,,,,1,0
149611,Csatka,5085,,,,,1,0
149612,Csolnok,5085,,,,,1,0
149613,Császár,5085,,,,,1,0
149614,Csém,5085,,,,,1,0
149615,Csép,5085,,,,,1,0
149616,Dad,5085,,,,,1,0
149617,Dorog,5085,,,,,1,0
149618,Dunaalmás,5085,,,,,1,0
149619,Dunaszentmiklós,5085,,,,,1,0
149620,Dág,5085,,,,,1,0
149621,Dömös,5085,,,,,1,0
149622,Epöl,5085,,,,,1,0
149623,Esztergom,5085,,,,,1,0
149624,Ete,5085,,,,,1,0
149625,Gyermely,5085,,,,,1,0
149626,Héreg,5085,,,,,1,0
149627,Kecskéd,5085,,,,,1,0
149628,Kerékteleki,5085,,,,,1,0
149629,Kesztölc,5085,,,,,1,0
149630,Kisbér,5085,,,,,1,0
149631,Kisigmánd,5085,,,,,1,0
149632,Kocs,5085,,,,,1,0
149633,Komárom,5085,,,,,1,0
149634,Köml?d,5085,,,,,1,0
149635,Környe,5085,,,,,1,0
149636,Leányvár,5085,,,,,1,0
149637,Lábatlan,5085,,,,,1,0
149638,Mocsa,5085,,,,,1,0
149639,Mogyorósbánya,5085,,,,,1,0
149640,Máriahalom,5085,,,,,1,0
149641,Nagyigmánd,5085,,,,,1,0
149642,Nagysáp,5085,,,,,1,0
149643,Naszály,5085,,,,,1,0
149644,Neszmély,5085,,,,,1,0
149645,Nyergesújfalu,5085,,,,,1,0
149646,Oroszlány,5085,,,,,1,0
149647,Piliscsév,5085,,,,,1,0
149648,Pilismarót,5085,,,,,1,0
149649,Réde,5085,,,,,1,0
149650,Szomor,5085,,,,,1,0
149651,Szomód,5085,,,,,1,0
149652,Szákszend,5085,,,,,1,0
149653,Sz?ny,5085,,,,,1,0
149654,Sárisáp,5085,,,,,1,0
149655,Súr,5085,,,,,1,0
149656,Sütt?,5085,,,,,1,0
149657,Tardos,5085,,,,,1,0
149658,Tarján,5085,,,,,1,0
149659,Tatabánya,5085,,,,,1,0
149660,Tokodaltáró,5085,,,,,1,0
149661,Tárkány,5085,,,,,1,0
149662,Várgesztes,5085,,,,,1,0
149663,Vérteskethely,5085,,,,,1,0
149664,Vértessomló,5085,,,,,1,0
149665,Vértessz?l?s,5085,,,,,1,0
149666,Vértestolna,5085,,,,,1,0
149667,Ács,5085,,,,,1,0
149668,Ászár,5085,,,,,1,0
149669,Úny,5085,,,,,1,0
149670,Agualeguas Nuevo León,3452,,,,,1,0
149671,Alberto Villarreal,3452,,,,,1,0
149672,Aldama Estación,3452,,,,,1,0
149673,Alfonso Reyes,3452,,,,,1,0
149674,Allende,3452,,,,,1,0
149675,Altamira,3452,,,,,1,0
149676,Ampliación de la Laguna,3452,,,,,1,0
149677,Apodaca,3452,,,,,1,0
149678,Aquiles Serdán,3452,,,,,1,0
149679,Armando Fernández Garza,3452,,,,,1,0
149680,Barrio Aldamas,3452,,,,,1,0
149681,Barrio de Jalisco,3452,,,,,1,0
149682,Bello Amanecer,3452,,,,,1,0
149683,Caja Pinta,3452,,,,,1,0
149684,Campestre el Montesito,3452,,,,,1,0
149685,Cantú,3452,,,,,1,0
149686,Carboneras,3452,,,,,1,0
149687,Casa Rosa,3452,,,,,1,0
149688,Cañón de Vacas,3452,,,,,1,0
149689,Centro Habitacional Burócratas de Guadalupe,3452,,,,,1,0
149690,Charco Redondo,3452,,,,,1,0
149691,Cinco Señores,3452,,,,,1,0
149692,Ciudad Anáhuac,3452,,,,,1,0
149693,Colinas del Río Juárez,3452,,,,,1,0
149694,Colombia,3452,,,,,1,0
149695,Colonia Independencia (Monterrey),3452,,,,,1,0
149696,Colonia la Mesa,3452,,,,,1,0
149697,Conferín Arizpe,3452,,,,,1,0
149698,Constitución,3452,,,,,1,0
149699,Dieciocho de Marzo,3452,,,,,1,0
149700,Dieciséis de Septiembre,3452,,,,,1,0
149701,Doce de Octubre,3452,,,,,1,0
149702,Doctor Coss Nuevo León,3452,,,,,1,0
149703,Dolores,3452,,,,,1,0
149704,El Bajío,3452,,,,,1,0
